booking_id,employee_id,booking_date,requested_start_datetime,allocated_start_datetime,requested_end_datetime,allocated_end_datetime,requested_duration_minutes,max_time_flexibility_minutes,requested_room_type,allocated_room_id,allocated_room_type,requested_floor,allocated_floor,requested_capacity,room_capacity,time_relaxation_minutes,allocation_rule,booking_status
RB28091,E0517,2025-01-01,2025-01-01 10:45:00,2025-01-01 10:45:00,2025-01-01 12:15:00,2025-01-01 12:15:00,90,30,Training,R017,Focus,2,2.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB35161,E0115,2025-01-01,2025-01-01 10:15:00,2025-01-01 10:45:00,2025-01-01 11:30:00,2025-01-01 12:00:00,75,60,Conference,R023,Conference,5,3.0,8,8.0,30.0,exact_type_any_floor,Allocated
RB37192,E0169,2025-01-01,2025-01-01 09:15:00,2025-01-01 10:45:00,2025-01-01 10:00:00,2025-01-01 11:30:00,45,120,Conference,R034,Conference,3,4.0,16,16.0,90.0,exact_type_nearby_floor,Allocated
RB38628,E0671,2025-01-01,2025-01-01 09:15:00,2025-01-01 10:45:00,2025-01-01 10:00:00,2025-01-01 11:30:00,45,120,Focus,R006,Focus,4,1.0,12,16.0,90.0,exact_type_any_floor,Allocated
RB35224,E0019,2025-01-01,2025-01-01 10:15:00,2025-01-01 11:00:00,2025-01-01 11:00:00,2025-01-01 11:45:00,45,60,Meeting,R005,Training,3,1.0,16,16.0,45.0,similar_type_any_floor,Allocated
RB00206,E0213,2025-01-01,2025-01-01 11:15:00,2025-01-01 11:15:00,2025-01-01 12:15:00,2025-01-01 12:15:00,60,120,Meeting,R004,Meeting,2,1.0,2,8.0,0.0,exact_type_nearby_floor,Allocated
RB03290,E0484,2025-01-01,2025-01-01 10:30:00,2025-01-01 11:15:00,2025-01-01 11:30:00,2025-01-01 12:15:00,60,60,Conference,R008,Meeting,3,1.0,16,16.0,45.0,similar_type_any_floor,Allocated
RB07982,E0690,2025-01-01,2025-01-01 10:45:00,2025-01-01 11:15:00,2025-01-01 12:00:00,2025-01-01 12:30:00,75,30,Conference,R018,Training,2,2.0,10,16.0,30.0,similar_type_exact_floor,Allocated
RB30889,E0255,2025-01-01,2025-01-01 11:00:00,2025-01-01 11:15:00,2025-01-01 11:45:00,2025-01-01 12:00:00,45,15,Conference,R041,Focus,2,5.0,10,16.0,15.0,similar_type_any_floor,Allocated
RB33561,E0985,2025-01-01,2025-01-01 11:15:00,2025-01-01 11:15:00,2025-01-01 12:00:00,2025-01-01 12:00:00,45,30,Training,R011,Focus,2,2.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB37718,E0357,2025-01-01,2025-01-01 11:15:00,2025-01-01 11:15:00,2025-01-01 12:15:00,2025-01-01 12:15:00,60,0,Meeting,R038,Meeting,5,4.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB39453,E0672,2025-01-01,2025-01-01 11:15:00,2025-01-01 11:15:00,2025-01-01 12:15:00,2025-01-01 12:15:00,60,0,Training,R001,Conference,1,1.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB02386,E0536,2025-01-01,2025-01-01 11:30:00,2025-01-01 11:30:00,2025-01-01 12:30:00,2025-01-01 12:30:00,60,30,Focus,R020,Focus,2,2.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB06357,E0969,2025-01-01,2025-01-01 11:30:00,2025-01-01 11:30:00,2025-01-01 12:30:00,2025-01-01 12:30:00,60,15,Conference,R007,Conference,1,1.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB07628,E0583,2025-01-01,2025-01-01 11:30:00,2025-01-01 11:30:00,2025-01-01 12:00:00,2025-01-01 12:00:00,30,30,Meeting,R039,Meeting,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB08464,E0064,2025-01-01,2025-01-01 11:15:00,2025-01-01 11:30:00,2025-01-01 12:15:00,2025-01-01 12:30:00,60,120,Conference,R034,Conference,2,4.0,10,16.0,15.0,exact_type_any_floor,Allocated
RB08569,E0617,2025-01-01,2025-01-01 11:30:00,2025-01-01 11:30:00,2025-01-01 12:30:00,2025-01-01 12:30:00,60,15,Meeting,R044,Meeting,5,5.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB36043,E0809,2025-01-01,2025-01-01 11:15:00,2025-01-01 11:30:00,2025-01-01 12:15:00,2025-01-01 12:30:00,60,30,Conference,R006,Focus,4,1.0,16,16.0,15.0,similar_type_any_floor,Allocated
RB36952,E0215,2025-01-01,2025-01-01 11:30:00,2025-01-01 11:30:00,2025-01-01 12:30:00,2025-01-01 12:30:00,60,120,Training,R045,Conference,5,5.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB00462,E0634,2025-01-01,2025-01-01 10:30:00,,2025-01-01 12:15:00,,105,0,Training,,,3,,10,,,skipped_no_room_available,Skipped
RB00688,E0749,2025-01-01,2025-01-01 09:45:00,,2025-01-01 10:30:00,,45,0,Conference,,,2,,10,,,skipped_no_room_available,Skipped
RB01292,E0614,2025-01-01,2025-01-01 09:30:00,,2025-01-01 10:45:00,,75,30,Conference,,,3,,16,,,skipped_no_room_available,Skipped
RB01479,E0614,2025-01-01,2025-01-01 09:15:00,,2025-01-01 10:45:00,,90,30,Conference,,,3,,16,,,skipped_no_room_available,Skipped
RB05822,E0208,2025-01-01,2025-01-01 08:45:00,,2025-01-01 09:30:00,,45,0,Meeting,,,3,,16,,,skipped_no_room_available,Skipped
RB06096,E0334,2025-01-01,2025-01-01 09:15:00,,2025-01-01 10:15:00,,60,0,Conference,,,1,,10,,,skipped_no_room_available,Skipped
RB10023,E0580,2025-01-01,2025-01-01 08:30:00,,2025-01-01 10:00:00,,90,15,Training,,,1,,12,,,skipped_no_room_available,Skipped
RB12010,E0683,2025-01-01,2025-01-01 09:00:00,,2025-01-01 09:30:00,,30,15,Training,,,5,,16,,,skipped_no_room_available,Skipped
RB12443,E0927,2025-01-01,2025-01-01 10:00:00,,2025-01-01 11:15:00,,75,0,Meeting,,,3,,10,,,skipped_no_room_available,Skipped
RB13445,E0874,2025-01-01,2025-01-01 10:30:00,,2025-01-01 11:15:00,,45,0,Conference,,,4,,8,,,skipped_no_room_available,Skipped
RB13726,E0551,2025-01-01,2025-01-01 10:45:00,,2025-01-01 11:30:00,,45,15,Focus,,,4,,10,,,skipped_no_room_available,Skipped
RB13876,E0206,2025-01-01,2025-01-01 10:45:00,,2025-01-01 11:30:00,,45,15,Training,,,5,,10,,,skipped_no_room_available,Skipped
RB16252,E0149,2025-01-01,2025-01-01 09:15:00,,2025-01-01 09:45:00,,30,0,Focus,,,1,,12,,,skipped_no_room_available,Skipped
RB17414,E0401,2025-01-01,2025-01-01 08:15:00,,2025-01-01 10:15:00,,120,0,Meeting,,,3,,10,,,skipped_no_room_available,Skipped
RB19459,E0151,2025-01-01,2025-01-01 09:30:00,,2025-01-01 10:15:00,,45,30,Focus,,,5,,10,,,skipped_no_room_available,Skipped
RB19576,E0343,2025-01-01,2025-01-01 10:45:00,,2025-01-01 11:45:00,,60,0,Meeting,,,4,,16,,,skipped_no_room_available,Skipped
RB20052,E0744,2025-01-01,2025-01-01 09:15:00,,2025-01-01 09:45:00,,30,0,Conference,,,3,,12,,,skipped_no_room_available,Skipped
RB21787,E0726,2025-01-01,2025-01-01 09:45:00,,2025-01-01 10:45:00,,60,0,Meeting,,,4,,10,,,skipped_no_room_available,Skipped
RB21843,E0314,2025-01-01,2025-01-01 10:15:00,,2025-01-01 11:45:00,,90,30,Conference,,,1,,12,,,skipped_no_room_available,Skipped
RB22289,E0735,2025-01-01,2025-01-01 09:15:00,,2025-01-01 10:45:00,,90,0,Conference,,,2,,12,,,skipped_no_room_available,Skipped
RB23959,E0219,2025-01-01,2025-01-01 10:15:00,,2025-01-01 10:45:00,,30,15,Meeting,,,5,,8,,,skipped_no_room_available,Skipped
RB24847,E0922,2025-01-01,2025-01-01 09:30:00,,2025-01-01 10:45:00,,75,0,Meeting,,,3,,4,,,skipped_no_room_available,Skipped
RB25354,E0466,2025-01-01,2025-01-01 09:30:00,,2025-01-01 10:15:00,,45,30,Conference,,,2,,10,,,skipped_no_room_available,Skipped
RB25788,E0587,2025-01-01,2025-01-01 11:30:00,,2025-01-01 13:00:00,,90,0,Conference,,,1,,10,,,skipped_no_room_available,Skipped
RB27748,E0435,2025-01-01,2025-01-01 10:15:00,,2025-01-01 11:00:00,,45,0,Meeting,,,4,,10,,,skipped_no_room_available,Skipped
RB29542,E0930,2025-01-01,2025-01-01 09:45:00,,2025-01-01 10:45:00,,60,0,Meeting,,,1,,4,,,skipped_no_room_available,Skipped
RB30700,E0509,2025-01-01,2025-01-01 10:30:00,,2025-01-01 12:00:00,,90,30,Conference,,,3,,10,,,skipped_no_room_available,Skipped
RB31048,E0231,2025-01-01,2025-01-01 09:30:00,,2025-01-01 10:15:00,,45,0,Meeting,,,5,,10,,,skipped_no_room_available,Skipped
RB32283,E0829,2025-01-01,2025-01-01 10:00:00,,2025-01-01 11:30:00,,90,15,Conference,,,5,,12,,,skipped_no_room_available,Skipped
RB32603,E0027,2025-01-01,2025-01-01 09:15:00,,2025-01-01 10:45:00,,90,15,Training,,,4,,12,,,skipped_no_room_available,Skipped
RB33124,E0710,2025-01-01,2025-01-01 10:30:00,,2025-01-01 11:45:00,,75,30,Conference,,,3,,10,,,skipped_no_room_available,Skipped
RB34049,E0682,2025-01-01,2025-01-01 10:30:00,,2025-01-01 12:00:00,,90,0,Meeting,,,1,,6,,,skipped_no_room_available,Skipped
RB35924,E0757,2025-01-01,2025-01-01 10:00:00,,2025-01-01 11:30:00,,90,30,Conference,,,4,,10,,,skipped_no_room_available,Skipped
RB36937,E0144,2025-01-01,2025-01-01 09:15:00,,2025-01-01 11:00:00,,105,15,Meeting,,,1,,8,,,skipped_no_room_available,Skipped
RB37153,E0634,2025-01-01,2025-01-01 09:30:00,,2025-01-01 10:45:00,,75,0,Training,,,3,,12,,,skipped_no_room_available,Skipped
RB38520,E0468,2025-01-01,2025-01-01 10:30:00,,2025-01-01 11:15:00,,45,0,Meeting,,,1,,12,,,skipped_no_room_available,Skipped
RB38897,E0825,2025-01-01,2025-01-01 08:15:00,,2025-01-01 09:30:00,,75,30,Meeting,,,3,,10,,,skipped_no_room_available,Skipped
RB00513,E0653,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:30:00,2025-01-02 09:30:00,90,30,Meeting,R008,Meeting,1,1.0,12,16.0,0.0,exact_type_exact_floor,Allocated
RB01915,E0104,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 08:30:00,2025-01-02 08:30:00,30,60,Meeting,R003,Meeting,1,1.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB14135,E0481,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:00:00,2025-01-02 09:00:00,60,60,Meeting,R038,Meeting,4,4.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB16465,E0496,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:15:00,2025-01-02 09:15:00,75,60,Meeting,R004,Meeting,1,1.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB20557,E0202,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:30:00,2025-01-02 09:30:00,90,30,Conference,R031,Conference,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB24232,E0833,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:30:00,2025-01-02 09:30:00,90,30,Focus,R022,Focus,3,3.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB25777,E0689,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:15:00,2025-01-02 09:15:00,75,120,Meeting,R024,Meeting,4,3.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB28048,E0687,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:00:00,2025-01-02 09:00:00,60,120,Meeting,R025,Meeting,2,3.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB28109,E0539,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:45:00,2025-01-02 09:45:00,105,0,Meeting,R034,Conference,4,4.0,10,16.0,0.0,similar_type_exact_floor,Allocated
RB29894,E0886,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 08:45:00,2025-01-02 08:45:00,45,60,Training,R018,Training,3,2.0,6,16.0,0.0,exact_type_nearby_floor,Allocated
RB30846,E0802,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:00:00,2025-01-02 09:00:00,60,60,Meeting,R039,Meeting,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB32304,E0190,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 08:45:00,2025-01-02 08:45:00,45,0,Focus,R041,Focus,5,5.0,10,16.0,0.0,exact_type_exact_floor,Allocated
RB37953,E0232,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:30:00,2025-01-02 09:30:00,90,60,Meeting,R001,Conference,1,1.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB38771,E0120,2025-01-02,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 09:30:00,2025-01-02 09:30:00,90,60,Focus,R011,Focus,2,2.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB06641,E0248,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:45:00,2025-01-02 09:45:00,90,60,Training,R040,Training,5,4.0,12,16.0,0.0,exact_type_nearby_floor,Allocated
RB07180,E0735,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:45:00,2025-01-02 09:45:00,90,0,Meeting,R005,Training,4,1.0,10,16.0,0.0,similar_type_any_floor,Allocated
RB11084,E0300,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:15:00,2025-01-02 09:15:00,60,120,Conference,R023,Conference,4,3.0,2,8.0,0.0,exact_type_nearby_floor,Allocated
RB12322,E0237,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:15:00,2025-01-02 09:15:00,60,120,Training,R006,Focus,5,1.0,10,16.0,0.0,similar_type_any_floor,Allocated
RB12721,E0631,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:30:00,2025-01-02 09:30:00,75,30,Focus,R002,Focus,1,1.0,2,8.0,0.0,exact_type_exact_floor,Allocated
RB19061,E0016,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:30:00,2025-01-02 09:30:00,75,15,Training,R046,Training,3,5.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB21983,E0967,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 08:45:00,2025-01-02 08:45:00,30,15,Focus,R017,Focus,2,2.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB22832,E1000,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:15:00,2025-01-02 09:15:00,60,30,Training,R049,Training,1,5.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB37524,E0263,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:00:00,2025-01-02 09:00:00,45,120,Focus,R043,Focus,5,5.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB38158,E0221,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:45:00,2025-01-02 09:45:00,90,60,Conference,R045,Conference,5,5.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB39371,E0960,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:15:00,2025-01-02 09:30:00,2025-01-02 09:30:00,75,30,Training,R015,Conference,2,2.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB05734,E0596,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:30:00,2025-01-02 09:30:00,60,0,Conference,R007,Conference,3,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB07409,E0161,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:00:00,2025-01-02 09:00:00,30,120,Conference,R010,Conference,4,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB09722,E0445,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 10:00:00,2025-01-02 10:00:00,90,60,Conference,R012,Conference,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB15145,E0905,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:30:00,2025-01-02 09:30:00,60,60,Training,R033,Training,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB19645,E0848,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:30:00,2025-01-02 09:30:00,60,120,Conference,R042,Conference,4,5.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB20236,E0178,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:30:00,2025-01-02 09:30:00,60,15,Meeting,R003,Meeting,2,1.0,2,8.0,0.0,exact_type_nearby_floor,Allocated
RB20810,E0041,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:00:00,2025-01-02 09:00:00,30,0,Conference,R009,Focus,1,1.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB24678,E0937,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:00:00,2025-01-02 09:00:00,30,15,Focus,R016,Focus,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB29090,E0833,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 09:30:00,2025-01-02 09:30:00,60,0,Focus,R027,Focus,3,3.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB39939,E0233,2025-01-02,2025-01-02 08:30:00,2025-01-02 08:30:00,2025-01-02 10:00:00,2025-01-02 10:00:00,90,30,Training,R021,Training,3,3.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB03802,E0118,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 09:30:00,2025-01-02 09:30:00,45,60,Meeting,R030,Meeting,4,3.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB06065,E0937,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 10:00:00,2025-01-02 10:00:00,75,15,Conference,R050,Focus,4,5.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB12685,E0211,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 09:30:00,2025-01-02 09:30:00,45,60,Conference,R017,Focus,5,2.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB18288,E0472,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:45:00,2025-01-02 09:15:00,2025-01-02 09:45:00,60,60,Focus,R041,Focus,3,5.0,12,16.0,30.0,exact_type_any_floor,Allocated
RB25760,E0393,2025-01-02,2025-01-02 08:15:00,2025-01-02 08:45:00,2025-01-02 09:15:00,2025-01-02 09:45:00,60,60,Conference,R018,Training,4,2.0,12,16.0,30.0,similar_type_any_floor,Allocated
RB30158,E0194,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 10:15:00,2025-01-02 10:15:00,90,15,Training,R035,Training,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB30411,E0641,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 10:15:00,2025-01-02 10:15:00,90,60,Meeting,R044,Meeting,1,5.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB35064,E0195,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 09:45:00,2025-01-02 09:45:00,60,0,Meeting,R013,Conference,1,2.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB39923,E0794,2025-01-02,2025-01-02 08:45:00,2025-01-02 08:45:00,2025-01-02 09:45:00,2025-01-02 09:45:00,60,0,Meeting,R020,Focus,2,2.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB03513,E0686,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:30:00,2025-01-02 10:30:00,90,60,Meeting,R038,Meeting,5,4.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB03575,E0179,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:30:00,2025-01-02 10:30:00,90,15,Conference,R014,Conference,2,2.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB11319,E0905,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:15:00,2025-01-02 10:15:00,75,15,Training,R036,Training,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB11927,E0116,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 09:45:00,2025-01-02 09:45:00,45,30,Meeting,R025,Meeting,5,3.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB13331,E0015,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 09:45:00,2025-01-02 09:45:00,45,120,Conference,R010,Conference,2,1.0,2,8.0,0.0,exact_type_nearby_floor,Allocated
RB17144,E0320,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:00:00,2025-01-02 10:00:00,60,0,Conference,R016,Focus,2,2.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB19155,E0965,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:00:00,2025-01-02 10:00:00,60,30,Meeting,R009,Focus,3,1.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB25604,E0453,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:15:00,2025-01-02 10:15:00,75,15,Meeting,R043,Focus,3,5.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB34838,E0850,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 09:30:00,2025-01-02 09:30:00,30,30,Meeting,R039,Meeting,2,4.0,2,4.0,0.0,exact_type_any_floor,Allocated
RB34936,E0132,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:00:00,2025-01-02 10:00:00,60,0,Conference,R019,Focus,2,2.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB35538,E0765,2025-01-02,2025-01-02 09:00:00,2025-01-02 09:00:00,2025-01-02 10:00:00,2025-01-02 10:00:00,60,15,Meeting,R037,Training,4,4.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB01091,E0422,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 09:45:00,2025-01-02 09:45:00,30,30,Meeting,R024,Meeting,5,3.0,4,8.0,0.0,exact_type_any_floor,Allocated
RB01970,E0296,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 10:15:00,2025-01-02 10:15:00,60,60,Training,R049,Training,3,5.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB06077,E0791,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 10:15:00,2025-01-02 10:15:00,60,30,Meeting,R004,Meeting,3,1.0,2,8.0,0.0,exact_type_any_floor,Allocated
RB06750,E0247,2025-01-02,2025-01-02 08:45:00,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 09:45:00,30,30,Meeting,R006,Focus,1,1.0,10,16.0,30.0,similar_type_exact_floor,Allocated
RB17543,E0304,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 09:45:00,2025-01-02 09:45:00,30,60,Conference,R023,Conference,5,3.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB19560,E0706,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 10:30:00,2025-01-02 10:30:00,75,30,Focus,R047,Focus,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB19970,E0700,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 10:30:00,2025-01-02 10:30:00,75,120,Meeting,R026,Training,2,3.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB27209,E0494,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 11:15:00,2025-01-02 11:15:00,120,0,Meeting,R029,Training,1,3.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB27296,E0856,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 10:00:00,2025-01-02 10:00:00,45,60,Meeting,R028,Focus,1,3.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB31017,E0547,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02 09:45:00,2025-01-02 09:45:00,30,15,Focus,R032,Focus,2,4.0,2,4.0,0.0,exact_type_any_floor,Allocated
RB00112,E0687,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:45:00,2025-01-02 10:45:00,75,15,Conference,R015,Conference,2,2.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB00342,E0479,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:45:00,2025-01-02 10:45:00,75,30,Meeting,R003,Meeting,4,1.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB17026,E0792,2025-01-02,2025-01-02 08:45:00,2025-01-02 09:30:00,2025-01-02 10:00:00,2025-01-02 10:45:00,75,120,Conference,R008,Meeting,3,1.0,10,16.0,45.0,similar_type_any_floor,Allocated
RB20947,E0242,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:45:00,2025-01-02 10:45:00,75,0,Meeting,R030,Meeting,2,3.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB27770,E0870,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 11:00:00,2025-01-02 11:00:00,90,60,Meeting,R001,Conference,4,1.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB34536,E0747,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:00:00,2025-01-02 10:00:00,30,0,Conference,R007,Conference,5,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB35565,E0457,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:30:00,2025-01-02 10:30:00,60,15,Meeting,R039,Meeting,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB38461,E0630,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:30:00,2025-01-02 09:45:00,2025-01-02 10:00:00,30,30,Training,R046,Training,2,5.0,6,8.0,15.0,exact_type_any_floor,Allocated
RB38770,E0644,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:45:00,2025-01-02 10:45:00,75,30,Conference,R027,Focus,3,3.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB39466,E0344,2025-01-02,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02 10:30:00,2025-01-02 10:30:00,60,60,Meeting,R031,Conference,4,4.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB01103,E0151,2025-01-02,2025-01-02 09:45:00,2025-01-02 09:45:00,2025-01-02 10:45:00,2025-01-02 10:45:00,60,0,Meeting,R024,Meeting,5,3.0,8,8.0,0.0,exact_type_any_floor,Allocated
