booking_id,employee_id,booking_date,requested_start_datetime,requested_end_datetime,requested_duration_minutes,requested_room_type,requested_capacity,max_time_flexibility_minutes,requested_floor
RB31017,E0547,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:45:00,30,Focus,2,15,2
RB31322,E0292,2025-01-02,2025-01-02 09:15:00,2025-01-02 10:45:00,90,Conference,10,15,4
RB36234,E0484,2025-01-02,2025-01-02 09:15:00,2025-01-02 10:45:00,90,Meeting,10,0,2
RB37022,E0741,2025-01-02,2025-01-02 09:15:00,2025-01-02 11:15:00,120,Focus,12,0,4
RB38461,E0630,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:45:00,30,Training,6,30,2
RB39678,E0304,2025-01-02,2025-01-02 09:15:00,2025-01-02 09:45:00,30,Conference,10,0,5
RB00112,E0687,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:45:00,75,Conference,6,15,2
RB00342,E0479,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:45:00,75,Meeting,8,30,4
RB02520,E0361,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:30:00,60,Meeting,12,60,3
RB18050,E0604,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:00:00,30,Conference,10,60,1
RB20947,E0242,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:45:00,75,Meeting,2,0,2
RB25853,E0520,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:00:00,30,Meeting,12,0,1
RB27770,E0870,2025-01-02,2025-01-02 09:30:00,2025-01-02 11:00:00,90,Meeting,6,60,4
RB34536,E0747,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:00:00,30,Conference,6,0,5
RB35565,E0457,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:30:00,60,Meeting,4,15,4
RB38770,E0644,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:45:00,75,Conference,6,30,3
RB39466,E0344,2025-01-02,2025-01-02 09:30:00,2025-01-02 10:30:00,60,Meeting,2,60,4
RB01103,E0151,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:45:00,60,Meeting,8,0,5
RB02625,E0520,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:45:00,60,Training,10,30,1
RB05346,E0700,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:30:00,45,Focus,2,120,2
RB05551,E0872,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:15:00,30,Focus,12,30,5
RB06382,E0137,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:30:00,45,Meeting,4,120,2
RB09798,E0366,2025-01-02,2025-01-02 09:45:00,2025-01-02 11:45:00,120,Meeting,6,30,1
RB16511,E0499,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:45:00,60,Meeting,6,30,3
RB21599,E0523,2025-01-02,2025-01-02 09:45:00,2025-01-02 10:45:00,60,Meeting,6,0,4
RB33219,E0647,2025-01-02,2025-01-02 09:45:00,2025-01-02 11:00:00,75,Meeting,6,0,3
RB37643,E0292,2025-01-02,2025-01-02 09:45:00,2025-01-02 11:00:00,75,Conference,4,120,4
RB00301,E0527,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:15:00,75,Meeting,2,60,3
RB01359,E0136,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:00:00,60,Conference,6,0,2
RB03702,E0657,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:15:00,75,Conference,4,0,1
RB05557,E0076,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:30:00,90,Meeting,2,30,3
RB10044,E0312,2025-01-02,2025-01-02 10:00:00,2025-01-02 10:30:00,30,Meeting,4,15,2
RB13020,E0587,2025-01-02,2025-01-02 10:00:00,2025-01-02 10:45:00,45,Conference,2,15,1
RB23843,E0013,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:00:00,60,Meeting,16,15,1
RB27334,E0063,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:45:00,105,Conference,2,15,4
RB27654,E0466,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:00:00,60,Conference,12,60,2
RB34929,E0807,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:00:00,60,Training,6,0,5
RB04715,E0921,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:15:00,60,Conference,4,0,3
RB10416,E0433,2025-01-02,2025-01-02 10:15:00,2025-01-02 12:00:00,105,Training,2,0,5
RB12165,E0835,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:45:00,90,Conference,8,0,5
RB12853,E0336,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:30:00,75,Meeting,12,15,1
RB13644,E0916,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:45:00,90,Conference,4,60,5
RB14606,E0936,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:45:00,90,Meeting,2,30,5
RB14921,E0817,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:15:00,60,Focus,10,0,3
RB15167,E0023,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:00:00,45,Conference,8,120,1
RB15699,E0460,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:15:00,60,Meeting,2,60,4
RB19651,E0159,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:15:00,60,Focus,4,60,5
RB21202,E0318,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:30:00,75,Meeting,2,15,1
RB23712,E0975,2025-01-02,2025-01-02 10:15:00,2025-01-02 12:15:00,120,Meeting,10,15,2
RB24409,E0341,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:45:00,90,Conference,10,0,2
RB24841,E0034,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:30:00,75,Meeting,16,0,4
RB32975,E0029,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:00:00,45,Meeting,4,30,2
RB38406,E0633,2025-01-02,2025-01-02 10:15:00,2025-01-02 11:00:00,45,Conference,6,0,1
RB00792,E0374,2025-01-02,2025-01-02 10:30:00,2025-01-02 12:00:00,90,Meeting,16,15,4
RB09081,E0188,2025-01-02,2025-01-02 10:30:00,2025-01-02 11:15:00,45,Conference,2,60,1
RB09216,E0920,2025-01-02,2025-01-02 10:30:00,2025-01-02 11:30:00,60,Meeting,16,60,5
RB20230,E0309,2025-01-02,2025-01-02 10:30:00,2025-01-02 11:15:00,45,Conference,4,60,1
RB20757,E0690,2025-01-02,2025-01-02 10:30:00,2025-01-02 12:00:00,90,Conference,8,60,2
RB32145,E0858,2025-01-02,2025-01-02 10:30:00,2025-01-02 11:00:00,30,Conference,2,0,2
RB33997,E0049,2025-01-02,2025-01-02 10:30:00,2025-01-02 12:30:00,120,Meeting,2,60,5
RB35717,E0741,2025-01-02,2025-01-02 10:30:00,2025-01-02 11:45:00,75,Focus,12,30,4
RB37689,E0990,2025-01-02,2025-01-02 10:30:00,2025-01-02 11:45:00,75,Training,10,120,1
RB15574,E0775,2025-01-02,2025-01-02 10:45:00,2025-01-02 11:30:00,45,Training,12,30,1
RB22017,E0588,2025-01-02,2025-01-02 10:45:00,2025-01-02 12:00:00,75,Meeting,6,60,3
RB29789,E0330,2025-01-02,2025-01-02 10:45:00,2025-01-02 11:30:00,45,Training,16,30,5
RB36610,E0461,2025-01-02,2025-01-02 10:45:00,2025-01-02 11:15:00,30,Conference,2,15,3
RB39885,E0240,2025-01-02,2025-01-02 10:45:00,2025-01-02 12:15:00,90,Focus,8,15,2
RB08237,E0936,2025-01-02,2025-01-02 11:15:00,2025-01-02 12:30:00,75,Meeting,4,60,5
RB26604,E0063,2025-01-02,2025-01-02 11:15:00,2025-01-02 12:15:00,60,Conference,2,30,4
RB34341,E0322,2025-01-02,2025-01-02 11:15:00,2025-01-02 12:15:00,60,Meeting,4,15,2
RB22416,E0552,2025-01-02,2025-01-02 11:30:00,2025-01-02 12:00:00,30,Focus,2,30,2
RB26596,E0699,2025-01-02,2025-01-02 11:30:00,2025-01-02 12:00:00,30,Meeting,2,120,4
RB38369,E0024,2025-01-02,2025-01-02 11:30:00,2025-01-02 13:00:00,90,Conference,12,120,2
RB10406,E0693,2025-01-03,2025-01-03 08:00:00,2025-01-03 09:00:00,60,Focus,4,30,5
RB11258,E0473,2025-01-03,2025-01-03 08:00:00,2025-01-03 09:15:00,75,Focus,2,0,1
RB23844,E0721,2025-01-03,2025-01-03 08:00:00,2025-01-03 10:00:00,120,Meeting,4,30,3
RB24879,E0044,2025-01-03,2025-01-03 08:00:00,2025-01-03 10:00:00,120,Conference,12,0,2
RB25118,E0897,2025-01-03,2025-01-03 08:00:00,2025-01-03 09:15:00,75,Conference,8,60,5
RB26317,E0263,2025-01-03,2025-01-03 08:00:00,2025-01-03 09:15:00,75,Meeting,8,60,5
RB28313,E0148,2025-01-03,2025-01-03 08:00:00,2025-01-03 09:30:00,90,Conference,8,15,3
RB35189,E0096,2025-01-03,2025-01-03 08:00:00,2025-01-03 09:30:00,90,Focus,4,60,2
RB01465,E0171,2025-01-03,2025-01-03 08:15:00,2025-01-03 09:15:00,60,Meeting,6,0,4
RB02877,E0610,2025-01-03,2025-01-03 08:15:00,2025-01-03 09:45:00,90,Meeting,6,120,5
RB04530,E0329,2025-01-03,2025-01-03 08:15:00,2025-01-03 10:00:00,105,Meeting,6,15,1
RB05006,E0191,2025-01-03,2025-01-03 08:15:00,2025-01-03 10:15:00,120,Focus,8,120,4
RB06421,E0736,2025-01-03,2025-01-03 08:15:00,2025-01-03 09:15:00,60,Meeting,2,0,3
RB11284,E0055,2025-01-03,2025-01-03 08:15:00,2025-01-03 09:30:00,75,Conference,6,120,3
RB18778,E0508,2025-01-03,2025-01-03 08:15:00,2025-01-03 08:45:00,30,Meeting,2,60,3
RB22039,E0861,2025-01-03,2025-01-03 08:15:00,2025-01-03 08:45:00,30,Conference,4,60,5
RB32318,E0904,2025-01-03,2025-01-03 08:15:00,2025-01-03 09:45:00,90,Meeting,4,30,3
RB34907,E0801,2025-01-03,2025-01-03 08:15:00,2025-01-03 10:00:00,105,Meeting,6,15,3
RB37227,E0498,2025-01-03,2025-01-03 08:15:00,2025-01-03 09:15:00,60,Meeting,6,0,5
RB05810,E0833,2025-01-03,2025-01-03 08:30:00,2025-01-03 09:30:00,60,Focus,8,15,2
RB10656,E0666,2025-01-03,2025-01-03 08:30:00,2025-01-03 09:45:00,75,Meeting,8,60,3
RB12626,E0620,2025-01-03,2025-01-03 08:30:00,2025-01-03 09:30:00,60,Conference,6,60,4
RB20294,E0834,2025-01-03,2025-01-03 08:30:00,2025-01-03 09:00:00,30,Conference,12,120,2
RB20681,E0393,2025-01-03,2025-01-03 08:30:00,2025-01-03 09:00:00,30,Focus,12,15,4
RB25131,E0726,2025-01-03,2025-01-03 08:30:00,2025-01-03 10:00:00,90,Meeting,4,30,3
RB32893,E0879,2025-01-03,2025-01-03 08:30:00,2025-01-03 09:00:00,30,Training,10,30,1
RB36019,E0481,2025-01-03,2025-01-03 08:30:00,2025-01-03 10:00:00,90,Meeting,6,60,4
RB13273,E0293,2025-01-03,2025-01-03 08:45:00,2025-01-03 09:30:00,45,Conference,2,0,5
RB17517,E0841,2025-01-03,2025-01-03 08:45:00,2025-01-03 09:15:00,30,Meeting,4,0,2
RB23167,E0674,2025-01-03,2025-01-03 08:45:00,2025-01-03 09:45:00,60,Meeting,8,15,4
RB34792,E0662,2025-01-03,2025-01-03 08:45:00,2025-01-03 10:30:00,105,Meeting,6,0,4
RB11878,E0510,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:00:00,60,Conference,6,15,1
RB17345,E0830,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:15:00,75,Meeting,4,15,1
RB18331,E0161,2025-01-03,2025-01-03 09:00:00,2025-01-03 09:30:00,30,Meeting,2,120,4
RB27689,E0312,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:15:00,75,Meeting,8,120,2
RB31625,E0432,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:00:00,60,Focus,6,0,5
RB33302,E0331,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:00:00,60,Focus,4,0,2
RB35411,E0254,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:15:00,75,Meeting,8,60,5
RB35569,E0300,2025-01-03,2025-01-03 09:00:00,2025-01-03 10:30:00,90,Conference,2,60,4
RB04349,E0797,2025-01-03,2025-01-03 09:15:00,2025-01-03 10:00:00,45,Focus,6,60,4
RB05394,E0837,2025-01-03,2025-01-03 09:15:00,2025-01-03 09:45:00,30,Meeting,10,30,5
RB07767,E0972,2025-01-03,2025-01-03 09:15:00,2025-01-03 11:00:00,105,Training,6,60,3
RB11724,E0815,2025-01-03,2025-01-03 09:15:00,2025-01-03 09:45:00,30,Training,16,15,3
RB13792,E0643,2025-01-03,2025-01-03 09:15:00,2025-01-03 10:30:00,75,Conference,10,0,2
RB14739,E0165,2025-01-03,2025-01-03 09:15:00,2025-01-03 10:00:00,45,Meeting,12,60,2
RB34859,E0867,2025-01-03,2025-01-03 09:15:00,2025-01-03 09:45:00,30,Meeting,10,60,4
RB35229,E0207,2025-01-03,2025-01-03 09:15:00,2025-01-03 10:45:00,90,Meeting,2,60,3
RB36476,E0149,2025-01-03,2025-01-03 09:15:00,2025-01-03 10:00:00,45,Meeting,8,60,1
RB38222,E0301,2025-01-03,2025-01-03 09:15:00,2025-01-03 10:15:00,60,Conference,12,0,3
RB04619,E0197,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:30:00,60,Training,2,30,3
RB07324,E0626,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:30:00,60,Training,2,0,5
RB09343,E0117,2025-01-03,2025-01-03 09:30:00,2025-01-03 11:15:00,105,Conference,16,0,2
RB14909,E0444,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:45:00,75,Meeting,16,60,5
RB23987,E0645,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:15:00,45,Conference,6,0,3
RB23999,E0406,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:15:00,45,Meeting,2,120,1
RB28161,E0741,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:00:00,30,Conference,12,15,4
RB30900,E0340,2025-01-03,2025-01-03 09:30:00,2025-01-03 11:00:00,90,Training,6,120,2
RB31901,E0298,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:30:00,60,Meeting,10,60,3
RB32002,E0499,2025-01-03,2025-01-03 09:30:00,2025-01-03 11:00:00,90,Meeting,6,60,3
RB39807,E0677,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:30:00,60,Conference,12,60,4
RB03406,E0977,2025-01-03,2025-01-03 09:45:00,2025-01-03 11:00:00,75,Conference,4,120,3
RB05175,E0020,2025-01-03,2025-01-03 09:45:00,2025-01-03 10:15:00,30,Meeting,8,60,2
RB05322,E0498,2025-01-03,2025-01-03 09:45:00,2025-01-03 10:45:00,60,Meeting,8,15,5
RB19581,E0911,2025-01-03,2025-01-03 09:45:00,2025-01-03 11:15:00,90,Meeting,4,60,1
RB28896,E0278,2025-01-03,2025-01-03 09:45:00,2025-01-03 11:45:00,120,Focus,2,15,3
RB29932,E0605,2025-01-03,2025-01-03 09:45:00,2025-01-03 11:30:00,105,Conference,12,30,2
RB30308,E0975,2025-01-03,2025-01-03 09:45:00,2025-01-03 10:45:00,60,Meeting,10,120,2
RB31567,E0914,2025-01-03,2025-01-03 09:45:00,2025-01-03 11:00:00,75,Meeting,10,120,1
RB04539,E0095,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:30:00,30,Meeting,4,0,1
RB05570,E0776,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:30:00,30,Meeting,10,15,5
RB08175,E0052,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:30:00,30,Meeting,2,0,4
RB10534,E0720,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:30:00,30,Conference,10,15,2
RB15206,E0293,2025-01-03,2025-01-03 10:00:00,2025-01-03 11:15:00,75,Meeting,4,120,5
RB18233,E0688,2025-01-03,2025-01-03 10:00:00,2025-01-03 11:30:00,90,Focus,2,30,4
RB20764,E0696,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:45:00,45,Conference,4,30,2
RB27558,E0956,2025-01-03,2025-01-03 10:00:00,2025-01-03 11:30:00,90,Conference,2,60,1
RB29618,E0956,2025-01-03,2025-01-03 10:00:00,2025-01-03 11:15:00,75,Meeting,12,120,2
RB32392,E0830,2025-01-03,2025-01-03 10:00:00,2025-01-03 10:30:00,30,Conference,4,0,1
RB35198,E0341,2025-01-03,2025-01-03 10:00:00,2025-01-03 11:30:00,90,Conference,12,0,1
RB02992,E0519,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:30:00,75,Conference,12,30,2
RB06805,E0807,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:00:00,45,Training,6,30,2
RB07052,E0819,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:15:00,60,Meeting,8,30,3
RB07369,E0617,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:00:00,45,Meeting,2,30,5
RB12065,E0206,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:45:00,90,Training,10,30,5
RB16734,E0817,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:15:00,60,Focus,10,120,3
RB18801,E0136,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:45:00,90,Conference,4,60,2
RB30454,E0794,2025-01-03,2025-01-03 10:15:00,2025-01-03 12:15:00,120,Conference,12,30,2
RB31108,E0650,2025-01-03,2025-01-03 10:15:00,2025-01-03 10:45:00,30,Conference,6,15,2
RB38143,E0921,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:00:00,45,Conference,6,30,3
RB38431,E0765,2025-01-03,2025-01-03 10:15:00,2025-01-03 11:30:00,75,Training,2,30,3
RB03521,E0562,2025-01-03,2025-01-03 10:30:00,2025-01-03 11:00:00,30,Meeting,2,30,2
RB04116,E0595,2025-01-03,2025-01-03 10:30:00,2025-01-03 12:00:00,90,Conference,10,60,1
RB05975,E0974,2025-01-03,2025-01-03 10:30:00,2025-01-03 12:30:00,120,Meeting,8,60,5
RB06118,E0064,2025-01-03,2025-01-03 10:30:00,2025-01-03 11:00:00,30,Conference,8,0,2
RB14918,E0018,2025-01-03,2025-01-03 10:30:00,2025-01-03 11:30:00,60,Focus,4,0,2
RB27836,E0952,2025-01-03,2025-01-03 10:30:00,2025-01-03 11:45:00,75,Meeting,10,30,2
RB31733,E0175,2025-01-03,2025-01-03 10:30:00,2025-01-03 11:15:00,45,Meeting,8,30,3
RB20574,E0546,2025-01-03,2025-01-03 10:45:00,2025-01-03 12:15:00,90,Training,8,15,2
RB31217,E0959,2025-01-03,2025-01-03 10:45:00,2025-01-03 12:15:00,90,Meeting,4,120,4
RB11460,E0064,2025-01-03,2025-01-03 11:00:00,2025-01-03 12:30:00,90,Meeting,10,30,2
RB19790,E0336,2025-01-03,2025-01-03 11:00:00,2025-01-03 12:00:00,60,Training,10,15,1
RB21836,E0078,2025-01-03,2025-01-03 11:15:00,2025-01-03 11:45:00,30,Meeting,6,60,4
RB00717,E0915,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:00:00,60,Training,8,120,1
RB02407,E0510,2025-01-06,2025-01-06 08:00:00,2025-01-06 08:45:00,45,Meeting,6,60,1
RB02782,E0429,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:30:00,90,Training,16,0,3
RB04544,E0009,2025-01-06,2025-01-06 08:00:00,2025-01-06 08:30:00,30,Training,16,30,2
RB05220,E0695,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:15:00,75,Meeting,8,30,3
RB07321,E0141,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:00:00,60,Focus,6,120,5
RB12407,E0265,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:30:00,90,Training,2,60,2
RB15188,E0155,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:30:00,90,Conference,4,30,2
RB19537,E0635,2025-01-06,2025-01-06 08:00:00,2025-01-06 08:45:00,45,Meeting,8,30,4
RB20394,E0818,2025-01-06,2025-01-06 08:00:00,2025-01-06 08:30:00,30,Conference,10,0,1
RB21845,E0501,2025-01-06,2025-01-06 08:00:00,2025-01-06 08:30:00,30,Training,6,30,3
RB23481,E0081,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:15:00,75,Conference,2,30,2
RB26666,E0102,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:30:00,90,Focus,8,0,3
RB35814,E0813,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:00:00,60,Training,4,30,4
RB36990,E0481,2025-01-06,2025-01-06 08:00:00,2025-01-06 09:30:00,90,Training,8,30,4
RB00046,E0184,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Meeting,12,60,5
RB00451,E0012,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:15:00,60,Meeting,4,0,5
RB00594,E0856,2025-01-06,2025-01-06 08:15:00,2025-01-06 08:45:00,30,Meeting,2,30,1
RB01249,E0400,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Meeting,4,15,5
RB03031,E0709,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:15:00,60,Meeting,6,30,1
RB03091,E0400,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Conference,4,60,5
RB03698,E0965,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Meeting,6,60,3
RB05166,E0429,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Training,16,15,3
RB06189,E0194,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Training,2,60,4
RB06558,E0750,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:15:00,60,Training,4,0,3
RB07289,E0928,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:30:00,75,Conference,2,15,5
RB14405,E0418,2025-01-06,2025-01-06 08:15:00,2025-01-06 10:15:00,120,Training,4,30,4
RB14708,E0457,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:30:00,75,Meeting,6,0,4
RB15160,E0879,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:15:00,60,Training,8,30,1
RB19446,E0508,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:15:00,60,Conference,12,15,5
RB21677,E0356,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:30:00,75,Meeting,4,0,5
RB22431,E0594,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Meeting,4,30,1
RB23666,E0300,2025-01-06,2025-01-06 08:15:00,2025-01-06 08:45:00,30,Conference,2,0,4
RB27955,E0521,2025-01-06,2025-01-06 08:15:00,2025-01-06 08:45:00,30,Conference,4,0,4
RB33585,E0251,2025-01-06,2025-01-06 08:15:00,2025-01-06 10:15:00,120,Training,4,120,2
RB35944,E0642,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:30:00,75,Meeting,10,15,3
RB36014,E0188,2025-01-06,2025-01-06 08:15:00,2025-01-06 10:00:00,105,Conference,2,15,1
RB36020,E0455,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:45:00,90,Meeting,10,15,3
RB37629,E0171,2025-01-06,2025-01-06 08:15:00,2025-01-06 09:15:00,60,Meeting,6,120,4
RB03668,E0727,2025-01-06,2025-01-06 08:30:00,2025-01-06 10:15:00,105,Meeting,8,15,2
RB05513,E0081,2025-01-06,2025-01-06 08:30:00,2025-01-06 09:30:00,60,Conference,6,0,4
RB08003,E0833,2025-01-06,2025-01-06 08:30:00,2025-01-06 09:45:00,75,Focus,6,15,3
RB11070,E0599,2025-01-06,2025-01-06 08:30:00,2025-01-06 09:15:00,45,Conference,8,30,1
RB13986,E0313,2025-01-06,2025-01-06 08:30:00,2025-01-06 09:45:00,75,Meeting,8,15,3
RB16284,E0861,2025-01-06,2025-01-06 08:30:00,2025-01-06 10:30:00,120,Conference,4,60,5
RB30877,E0508,2025-01-06,2025-01-06 08:30:00,2025-01-06 09:00:00,30,Training,12,0,5
RB01706,E0398,2025-01-06,2025-01-06 08:45:00,2025-01-06 09:15:00,30,Training,4,120,1
RB07179,E0814,2025-01-06,2025-01-06 08:45:00,2025-01-06 10:15:00,90,Meeting,2,30,1
RB09203,E0081,2025-01-06,2025-01-06 08:45:00,2025-01-06 10:30:00,105,Conference,2,0,4
RB09407,E0749,2025-01-06,2025-01-06 08:45:00,2025-01-06 09:45:00,60,Conference,6,120,2
RB26761,E0081,2025-01-06,2025-01-06 08:45:00,2025-01-06 10:00:00,75,Conference,2,30,5
RB26993,E0093,2025-01-06,2025-01-06 08:45:00,2025-01-06 09:45:00,60,Conference,4,60,5
RB27792,E0760,2025-01-06,2025-01-06 08:45:00,2025-01-06 09:45:00,60,Meeting,6,30,5
RB38153,E0167,2025-01-06,2025-01-06 08:45:00,2025-01-06 10:00:00,75,Conference,6,60,3
RB01716,E0840,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:30:00,90,Training,6,120,3
RB02703,E0475,2025-01-06,2025-01-06 09:00:00,2025-01-06 09:45:00,45,Meeting,2,30,5
RB03083,E0116,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Meeting,8,60,4
RB03249,E0775,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Training,12,0,1
RB04706,E0765,2025-01-06,2025-01-06 09:00:00,2025-01-06 09:30:00,30,Meeting,4,0,4
RB05754,E0768,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Meeting,6,0,2
RB06635,E0079,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Training,10,0,3
RB06888,E0941,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:30:00,90,Training,8,15,1
RB08147,E0388,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:45:00,105,Meeting,6,0,1
RB11306,E0643,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:45:00,105,Conference,10,15,2
RB12502,E0278,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Conference,4,15,3
RB19255,E0030,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Meeting,16,120,5
RB20594,E0201,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Training,16,60,4
RB21664,E0404,2025-01-06,2025-01-06 09:00:00,2025-01-06 10:00:00,60,Conference,4,120,1
RB31991,E0411,2025-01-06,2025-01-06 09:00:00,2025-01-06 09:30:00,30,Meeting,4,30,2
RB34724,E0510,2025-01-06,2025-01-06 09:00:00,2025-01-06 09:45:00,45,Meeting,4,15,1
RB38211,E0837,2025-01-06,2025-01-06 09:00:00,2025-01-06 09:45:00,45,Meeting,10,15,5
RB39500,E0252,2025-01-06,2025-01-06 09:00:00,2025-01-06 09:45:00,45,Training,2,30,5
RB00839,E0726,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:15:00,60,Meeting,6,30,4
RB02434,E0558,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:45:00,90,Conference,10,60,5
RB02663,E0794,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:45:00,90,Training,10,60,2
RB02995,E0899,2025-01-06,2025-01-06 09:15:00,2025-01-06 09:45:00,30,Conference,2,0,1
RB04086,E0192,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:30:00,75,Conference,4,60,1
RB08442,E0432,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:15:00,60,Meeting,4,0,2
RB10217,E0194,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:15:00,60,Conference,2,60,4
RB10840,E0643,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:15:00,60,Conference,10,0,3
RB13449,E0986,2025-01-06,2025-01-06 09:15:00,2025-01-06 10:15:00,60,Conference,12,60,5
